order_id,order_date,customer_id,shipping_method_id,dest_address_id
3538,2022-09-22 03:26:36.998111,1038,1,378
3539,2023-09-19 00:48:44.998111,1039,3,112
3540,2022-02-22 15:31:50.998111,1040,2,413
3541,2023-01-24 03:16:18.998111,1041,3,583
3542,2021-04-10 02:46:10.998111,1042,2,83
3543,2022-08-15 23:02:11.998111,1043,4,570
3544,2023-09-30 02:15:17.998111,1044,4,897
3545,2022-04-14 06:35:13.998111,1045,3,224
3546,2024-03-10 15:08:17.998111,1046,3,865
3547,2021-07-04 02:20:22.998111,1047,1,371
3548,2022-05-16 23:15:47.998111,1048,3,288
3549,2021-05-08 13:05:59.998111,1049,4,907
3550,2021-10-09 11:40:22.998111,1050,4,803
3551,2023-04-29 06:08:15.998111,1051,1,880
3552,2023-12-09 23:02:09.998111,1052,2,733
3553,2023-12-08 19:15:17.998111,1053,4,119
3554,2022-11-04 10:39:38.998111,1054,2,91
3555,2021-08-16 17:27:08.998111,1055,4,602
3556,2021-11-08 02:44:09.998111,1056,3,761
3557,2023-12-15 11:47:06.998111,1057,4,144
3558,2021-12-28 20:45:18.998111,1058,3,904
3559,2023-03-12 08:30:13.998111,1059,3,919
3560,2021-05-06 01:56:32.998111,1060,3,480
3561,2023-01-08 00:44:22.998111,1061,2,435
3562,2022-03-26 09:49:51.998111,1062,1,697
3563,2021-06-13 22:23:51.998111,1063,3,549
3564,2022-08-12 11:41:19.998111,1064,1,827
3565,2022-02-16 05:12:45.998111,1065,4,95
3566,2022-01-22 08:11:11.998111,1066,4,890
3567,2023-08-26 20:37:45.998111,1067,4,322
3568,2022-03-02 17:21:10.998111,1068,2,384
3569,2023-03-21 14:25:42.998111,1069,4,172
3570,2021-07-25 00:48:04.998111,1070,3,391
3571,2024-02-13 22:49:54.998111,1071,2,756
3572,2023-03-08 08:40:32.998111,1072,3,350
3573,2022-04-08 19:31:57.998111,1073,3,7
3574,2023-12-07 21:56:22.998111,1074,1,292
3575,2023-12-15 14:48:14.998111,1075,3,102
3576,2023-07-29 13:32:53.998111,1076,2,984
3577,2022-05-01 05:10:31.998111,1077,3,144
3578,2022-11-12 06:25:20.998111,1078,4,150
3579,2021-11-30 11:54:20.998111,1079,3,866
3580,2022-03-17 12:39:54.998111,1080,2,609
3581,2022-10-01 20:22:49.998111,1081,4,776
3582,2021-07-12 18:45:53.998111,1082,1,962
3583,2022-02-18 16:03:11.998111,1083,1,653
3584,2024-02-10 23:07:48.998111,1084,2,112
3585,2022-05-17 16:04:57.998111,1085,2,116
3586,2022-10-24 17:37:16.998111,1086,2,36
3587,2023-12-06 23:32:08.998111,1087,2,644
3588,2023-08-15 09:55:11.998111,1088,3,846
3589,2022-06-26 17:14:52.998111,1089,2,96
3590,2021-08-30 08:47:08.998111,1090,4,789
3591,2023-03-25 09:20:43.998111,1091,4,119
3592,2024-02-24 04:55:16.998111,1092,2,282
3593,2022-09-30 08:46:58.998111,1093,4,334
3594,2023-06-08 00:57:13.998111,1094,3,293
3595,2021-12-21 16:55:06.998111,1095,3,103
3596,2022-07-15 11:43:04.998111,1096,3,29
3597,2021-05-29 11:00:11.998111,1097,3,499
3598,2023-02-12 07:51:11.998111,1098,4,842
3599,2023-03-03 15:42:58.998111,1099,1,798
3600,2022-04-23 06:01:21.998111,1100,3,420
3601,2023-03-16 01:58:31.998111,1101,3,906
3602,2021-07-09 07:10:05.998111,1102,3,478
3603,2021-03-29 11:58:32.998111,1103,1,967
3604,2021-09-10 10:02:38.998111,1104,3,724
3605,2021-06-25 07:08:29.998111,1105,1,985
3606,2022-11-04 21:16:23.998111,1106,3,49
3607,2022-12-21 18:16:13.998111,1107,1,297
3608,2023-07-22 08:25:01.998111,1108,1,388
3609,2023-09-17 09:59:49.998111,1109,4,615
3610,2022-05-13 21:41:05.998111,1110,3,880
3611,2022-05-24 21:00:18.998111,1111,4,319
3612,2023-12-05 22:53:26.998111,1112,4,88
3613,2023-01-07 12:51:41.998111,1113,4,596
3614,2021-11-16 04:48:05.998111,1114,1,139
3615,2024-03-15 17:50:32.998111,1115,1,136
3616,2022-01-03 18:14:16.998111,1116,1,16
3617,2022-01-17 21:03:30.998111,1117,1,712
3618,2022-01-04 19:59:25.998111,1118,3,89
3619,2022-11-13 08:06:47.998111,1119,2,93
3620,2022-11-02 21:36:13.998111,1120,1,944
3621,2021-05-06 21:19:07.998111,1121,1,740
3622,2021-10-23 08:14:47.998111,1122,3,973
3623,2022-01-14 00:41:04.998111,1123,1,423
3624,2023-08-14 23:51:11.998111,1124,4,779
3625,2021-05-18 21:06:24.998111,1125,2,8
3626,2021-04-09 04:34:48.998111,1126,1,725
3627,2021-04-21 02:07:47.998111,1127,3,817
3628,2023-10-20 18:13:14.998111,1128,1,235
3629,2021-03-31 02:08:53.998111,1129,4,514
3630,2022-09-07 14:26:11.998111,1130,3,644
3631,2022-09-12 18:57:49.998111,1131,4,578
3632,2022-12-31 11:55:13.998111,1132,3,696
3633,2021-07-14 07:27:48.998111,1133,3,893
3634,2024-01-18 17:42:00.998111,1134,1,248
3635,2022-01-24 02:39:42.998111,1135,1,792
3636,2022-03-21 07:28:13.998111,1136,2,55
3637,2021-09-15 10:48:34.998111,1137,3,987
3638,2022-10-13 09:59:27.998111,1138,1,684
3639,2021-06-25 03:50:18.998111,1139,2,438
3640,2022-09-22 19:53:22.998111,1140,4,662
3641,2021-06-09 05:21:07.998111,1141,2,317
3642,2023-04-16 18:04:29.998111,1142,2,915
3643,2021-11-26 00:44:32.998111,1143,2,781
3644,2023-09-09 06:41:58.998111,1144,2,920
3645,2022-07-20 23:35:52.998111,1145,3,645
3646,2023-02-24 16:49:02.998111,1146,1,263
3647,2022-04-26 03:02:31.998111,1147,4,187
3648,2024-02-07 20:35:50.998111,1148,1,347
3649,2023-02-26 11:44:33.998111,1149,4,682
3650,2023-07-01 22:02:47.998111,1150,2,347
3651,2022-10-09 11:35:01.998111,1151,2,596
3652,2022-01-30 13:06:32.998111,1152,3,359
3653,2023-09-12 11:57:53.998111,1153,4,708
3654,2022-06-07 06:41:06.998111,1154,2,272
3655,2023-01-26 21:47:41.998111,1155,2,496
3656,2023-08-11 13:48:51.998111,1156,4,263
3657,2021-11-15 18:47:09.998111,1157,3,747
3658,2024-03-02 20:00:46.998111,1158,4,946
3659,2021-12-12 18:59:11.998111,1159,1,147
3660,2021-05-31 15:31:55.998111,1160,3,179
3661,2021-05-22 17:59:56.998111,1161,2,723
3662,2022-10-06 10:03:33.998111,1162,4,541
3663,2021-11-30 13:49:47.998111,1163,2,533
3664,2023-02-27 03:42:50.998111,1164,2,522
3665,2022-10-04 06:52:29.998111,1165,3,11
3666,2023-09-09 18:14:48.998111,1166,4,288
3667,2022-02-23 03:41:16.998111,1167,1,104
3668,2022-04-20 19:37:25.998111,1168,4,876
3669,2023-01-20 08:56:41.998111,1169,3,811
3670,2022-07-27 22:20:35.998111,1170,1,680
3671,2022-01-06 13:51:02.998111,1171,2,600
3672,2023-03-12 09:37:23.998111,1172,3,942
3673,2023-07-23 19:04:00.998111,1173,4,295
3674,2022-03-03 17:32:35.998111,1174,4,88
3675,2022-05-09 04:03:48.998111,1175,2,994
3676,2021-03-30 12:08:27.998111,1176,1,385
3677,2023-10-14 11:14:18.998111,1177,3,40
3678,2023-12-04 12:02:37.998111,1178,1,344
3679,2021-10-30 02:33:14.998111,1179,4,845
3680,2023-12-23 14:46:21.998111,1180,1,842
3681,2023-10-27 01:06:12.998111,1181,4,685
3682,2023-12-06 17:39:49.998111,1182,2,422
3683,2022-04-19 13:52:43.998111,1183,3,120
3684,2022-10-04 15:57:36.998111,1184,1,960
3685,2021-06-27 19:12:44.998111,1185,2,663
3686,2021-10-13 13:29:27.998111,1186,2,539
3687,2023-08-20 00:42:46.998111,1187,2,824
3688,2022-10-10 05:19:00.998111,1188,3,861
3689,2024-01-19 19:19:46.998111,1189,3,220
3690,2023-03-11 00:54:50.998111,1190,4,757
3691,2021-11-08 13:41:27.998111,1191,3,884
3692,2022-03-11 09:17:40.998111,1192,1,886
3693,2022-07-28 10:39:06.998111,1193,3,9
3694,2021-08-01 05:25:31.998111,1194,2,39
3695,2022-04-24 07:00:45.998111,1195,3,141
3696,2024-02-05 21:52:51.998111,1196,2,91
3697,2022-01-06 10:44:41.998111,1197,4,782
3698,2022-08-22 02:54:06.998111,1198,2,641
3699,2023-12-24 13:57:29.998111,1199,2,381
3700,2023-04-30 01:46:35.998111,1200,1,585
3701,2023-01-15 18:37:50.998111,1201,4,498
3702,2021-11-30 12:51:03.998111,1202,3,466
3703,2022-09-07 13:03:38.998111,1203,3,899
3704,2023-09-17 14:56:41.998111,1204,2,651
3705,2022-12-05 19:40:23.998111,1205,3,790
3706,2023-06-03 13:00:00.998111,1206,3,752
3707,2021-08-30 15:00:57.998111,1207,1,795
3708,2021-10-28 19:25:54.998111,1208,3,971
3709,2022-06-06 14:35:20.998111,1209,1,735
3710,2023-10-18 15:04:17.998111,1210,3,911
3711,2021-12-20 11:02:50.998111,1211,3,414
3712,2024-01-21 13:31:03.998111,1212,4,319
3713,2022-12-02 21:22:03.998111,1213,3,791
3714,2021-04-24 06:58:47.998111,1214,1,543
3715,2023-02-25 08:06:22.998111,1215,1,936
3716,2022-10-24 11:55:12.998111,1216,3,966
3717,2022-02-15 00:57:43.998111,1217,1,279
3718,2022-11-04 03:07:15.998111,1218,4,588
3719,2023-01-24 17:16:31.998111,1219,4,115
3720,2023-07-07 11:58:11.998111,1220,4,251
3721,2022-08-16 19:52:31.998111,1221,3,21
3722,2022-04-04 10:34:06.998111,1222,1,577
3723,2021-12-17 21:43:15.998111,1223,2,480
3724,2023-05-18 20:20:22.998111,1224,1,102
3725,2021-12-17 18:36:11.998111,1225,1,523
3726,2022-11-02 05:27:46.998111,1226,2,458
3727,2023-02-24 10:11:44.998111,1227,4,162
3728,2022-05-07 23:45:06.998111,1228,4,678
3729,2022-11-14 22:51:30.998111,1229,2,524
3730,2021-11-16 16:37:48.998111,1230,2,8
3731,2023-11-25 12:41:20.998111,1231,2,937
3732,2022-03-17 17:11:28.998111,1232,2,320
3733,2021-06-25 03:29:06.998111,1233,4,212
3734,2024-02-14 06:27:09.998111,1234,3,706
3735,2023-03-25 19:49:58.998111,1235,3,728
3736,2022-05-25 02:28:19.998111,1236,1,367
3737,2021-10-16 21:25:57.998111,1237,3,400
3738,2022-07-03 19:55:16.998111,1238,4,809
3739,2022-02-14 15:08:33.998111,1239,2,341
3740,2021-06-24 04:55:33.998111,1240,2,367
3741,2023-12-22 14:10:56.998111,1241,2,754
3742,2023-04-28 06:05:18.998111,1242,3,837
3743,2021-09-26 10:53:10.998111,1243,1,965
3744,2023-12-23 03:14:00.998111,1244,4,480
3745,2021-06-21 23:23:00.998111,1245,1,311
3746,2022-06-14 13:29:35.998111,1246,4,866
3747,2022-06-26 10:54:30.998111,1247,3,293
3748,2022-06-12 00:09:24.998111,1248,4,697
3749,2022-04-25 18:02:56.998111,1249,2,725
3750,2024-01-11 21:14:24.998111,1250,2,590
3751,2023-04-27 02:35:28.998111,1251,2,500
3752,2023-03-17 05:57:07.998111,1252,4,225
3753,2023-11-07 06:26:05.998111,1253,3,689
3754,2022-10-19 12:35:03.998111,1254,4,801
3755,2022-10-31 12:55:36.998111,1255,1,631
3756,2021-03-28 12:41:16.998111,1256,3,276
3757,2023-03-22 05:59:25.998111,1257,3,288
3758,2021-10-08 05:31:57.998111,1258,2,798
3759,2023-04-02 14:58:18.998111,1259,1,783
3760,2021-08-27 05:47:27.998111,1260,2,595
3761,2022-10-18 12:26:53.998111,1261,1,64
3762,2022-02-28 01:01:46.998111,1262,2,374
3763,2022-05-29 11:18:12.998111,1263,3,94
3764,2021-04-25 14:59:43.998111,1264,3,950
3765,2022-08-03 11:45:05.998111,1265,2,785
3766,2022-10-03 05:59:40.998111,1266,4,408
3767,2022-02-07 11:49:38.998111,1267,1,900
3768,2021-12-15 12:10:00.998111,1268,2,466
3769,2023-09-27 20:01:03.998111,1269,1,914
3770,2022-09-23 20:44:41.998111,1270,2,825
3771,2021-07-16 01:02:03.998111,1271,4,459
3772,2023-10-29 09:55:40.998111,1272,3,280
3773,2023-10-10 07:20:29.998111,1273,3,960
3774,2022-02-09 19:10:31.998111,1274,1,739
3775,2021-10-30 22:19:34.998111,1275,3,36
3776,2021-10-02 05:11:39.998111,1276,4,488
3777,2021-11-26 20:17:50.998111,1277,4,308
3778,2022-06-06 10:27:35.998111,1278,2,100
3779,2023-03-24 12:32:21.998111,1279,1,55
3780,2022-04-30 23:31:07.998111,1280,1,912
3781,2024-03-09 18:31:08.998111,1281,1,363
3782,2022-09-02 04:29:19.998111,1282,4,299
3783,2021-08-17 00:32:59.998111,1283,4,526
3784,2024-03-13 01:52:52.998111,1284,2,182
3785,2021-04-07 09:11:15.998111,1285,3,849
3786,2023-09-13 13:26:41.998111,1286,2,849
3787,2022-12-10 11:18:23.998111,1287,4,257
3788,2023-02-21 19:45:50.998111,1288,3,131
3789,2023-01-07 18:06:00.998111,1289,1,864
3790,2021-09-20 14:44:26.998111,1290,4,27
3791,2023-04-21 08:39:14.998111,1291,4,606
3792,2021-05-21 03:05:34.998111,1292,1,577
3793,2023-06-22 21:54:38.998111,1293,4,372
3794,2023-10-13 00:27:48.998111,1294,4,465
3795,2022-09-25 19:49:26.998111,1295,3,155
3796,2023-06-29 13:15:42.998111,1296,4,129
3797,2022-09-13 05:24:03.998111,1297,4,876
3798,2022-03-08 11:27:05.998111,1298,4,450
3799,2023-01-30 20:32:18.998111,1299,1,403
3800,2024-01-01 07:23:18.998111,1300,1,983
3801,2023-08-20 11:24:37.998111,1301,4,337
3802,2023-08-24 16:02:48.998111,1302,3,506
3803,2023-01-15 09:10:52.998111,1303,1,812
3804,2022-11-08 04:43:08.998111,1304,4,479
3805,2021-09-03 00:21:40.998111,1305,2,719
3806,2022-04-18 10:11:45.998111,1306,2,325
3807,2023-12-29 23:29:19.998111,1307,3,604
3808,2022-06-21 02:59:38.998111,1308,3,473
3809,2022-08-28 03:08:47.998111,1309,1,1000
3810,2023-09-24 18:38:31.998111,1310,4,557
3811,2023-09-07 02:24:30.998111,1311,2,532
3812,2022-04-06 00:08:13.998111,1312,4,780
3813,2021-04-21 08:35:55.998111,1313,4,101
3814,2022-11-07 17:03:18.998111,1314,2,284
3815,2023-12-24 04:51:53.998111,1315,1,563
3816,2023-05-08 20:01:15.998111,1316,4,164
3817,2023-02-20 16:49:56.998111,1317,4,796
3818,2023-12-07 10:25:56.998111,1318,4,404
3819,2022-08-29 07:07:59.998111,1319,3,546
3820,2021-09-10 09:59:13.998111,1320,2,429
3821,2023-12-10 21:54:10.998111,1321,4,211
3822,2024-03-17 15:16:34.998111,1322,3,807
3823,2022-02-17 19:19:03.998111,1323,1,31
3824,2022-09-05 01:37:15.998111,1324,4,522
3825,2022-08-28 17:03:01.998111,1325,2,671
3826,2022-08-26 07:01:12.998111,1326,1,928
3827,2022-11-06 03:37:18.998111,1327,2,748
3828,2022-04-14 09:55:41.998111,1328,1,238
3829,2021-11-03 10:40:56.998111,1329,3,298
3830,2021-12-05 21:53:44.998111,1330,4,607
3831,2022-04-18 03:55:36.998111,1331,3,457
3832,2024-01-17 13:26:18.998111,1332,3,841
3833,2023-09-20 12:59:48.998111,1333,2,665
3834,2021-05-19 01:56:35.998111,1334,4,483
3835,2023-08-23 18:11:38.998111,1335,2,454
3836,2021-11-08 18:29:14.998111,1336,3,312
3837,2022-08-16 12:08:50.998111,1337,1,351
3838,2022-12-03 05:15:27.998111,1338,2,863
3839,2023-09-24 07:27:12.998111,1339,4,840
3840,2024-03-22 04:59:12.998111,1340,2,426
3841,2022-07-19 05:57:27.998111,1341,1,952
3842,2022-04-25 17:46:28.998111,1342,4,217
3843,2022-02-03 19:01:06.998111,1343,3,284
3844,2023-01-27 15:55:00.998111,1344,4,178
3845,2021-10-03 21:56:07.998111,1345,2,924
3846,2022-05-31 18:15:44.998111,1346,3,611
3847,2023-08-03 02:07:45.998111,1347,2,745
3848,2023-05-30 11:50:17.998111,1348,4,142
3849,2022-10-07 08:46:42.998111,1349,1,351
3850,2021-11-09 08:39:38.998111,1350,3,765
3851,2023-09-22 01:09:41.998111,1351,3,925
3852,2022-07-14 10:54:46.998111,1352,3,621
3853,2022-10-30 10:19:58.998111,1353,2,749
3854,2023-10-20 16:21:30.998111,1354,1,907
3855,2022-02-02 12:44:55.998111,1355,1,610
3856,2023-08-28 12:57:58.998111,1356,4,516
3857,2021-09-30 13:40:51.998111,1357,4,557
3858,2022-08-13 16:07:32.998111,1358,1,53
3859,2023-07-29 16:23:28.998111,1359,2,117
3860,2021-04-22 03:16:53.998111,1360,1,616
3861,2023-03-26 10:56:54.998111,1361,1,420
3862,2023-11-05 08:25:51.998111,1362,1,488
3863,2021-06-26 11:29:21.998111,1363,4,169
3864,2022-06-30 00:36:37.998111,1364,1,945
3865,2022-03-13 00:00:32.998111,1365,1,607
3866,2024-03-24 03:33:20.998111,1366,2,287
3867,2021-11-11 01:36:01.998111,1367,4,891
3868,2023-11-11 01:11:19.998111,1368,2,92
3869,2023-01-28 03:13:05.998111,1369,3,377
3870,2023-03-20 11:55:35.998111,1370,1,704
3871,2022-11-06 19:21:28.998111,1371,1,615
3872,2021-11-20 19:21:39.998111,1372,2,550
3873,2021-04-06 22:56:50.998111,1373,2,277
3874,2022-06-11 06:36:24.998111,1374,3,370
3875,2023-02-15 03:38:25.998111,1375,3,866
3876,2023-06-19 17:25:41.998111,1376,1,161
3877,2023-12-02 08:14:33.998111,1377,4,877
3878,2021-05-12 11:25:54.998111,1378,2,146
3879,2022-06-07 16:07:54.998111,1379,1,145
3880,2023-12-29 19:44:05.998111,1380,3,654
3881,2022-12-06 16:30:52.998111,1381,4,27
3882,2021-06-18 13:58:14.998111,1382,2,353
3883,2021-05-01 11:54:54.998111,1383,1,596
3884,2022-06-15 04:27:51.998111,1384,4,511
3885,2022-01-27 13:16:25.998111,1385,4,481
3886,2022-09-10 22:11:09.998111,1386,3,523
3887,2021-04-03 09:12:01.998111,1387,1,192
3888,2021-09-12 19:28:55.998111,1388,4,467
3889,2023-07-24 21:45:42.998111,1389,3,433
3890,2023-04-30 14:34:35.998111,1390,1,441
3891,2023-05-06 17:07:46.998111,1391,3,49
3892,2023-06-29 19:40:23.998111,1392,3,22
3893,2021-11-02 22:04:29.998111,1393,3,913
3894,2021-12-14 11:46:25.998111,1394,4,596
3895,2022-10-31 08:29:41.998111,1395,2,277
3896,2023-01-12 06:45:34.998111,1396,4,681
3897,2022-08-30 18:41:03.998111,1397,4,313
3898,2023-06-24 18:25:30.998111,1398,3,142
3899,2021-06-19 23:18:48.998111,1399,2,128
3900,2023-05-13 00:16:39.998111,1400,1,278
3901,2023-06-11 11:45:40.998111,1401,1,828
3902,2021-03-31 16:11:02.998111,1402,2,443
3903,2021-08-28 14:17:25.998111,1403,1,513
3904,2022-08-17 18:16:10.998111,1404,1,767
3905,2021-09-23 05:10:54.998111,1405,2,184
3906,2023-03-20 14:03:36.998111,1406,4,215
3907,2021-05-05 13:12:22.998111,1407,1,59
3908,2023-05-03 15:55:03.998111,1408,2,27
3909,2023-11-10 20:01:57.998111,1409,4,964
3910,2023-10-09 00:46:04.998111,1410,1,680
3911,2022-04-03 04:01:26.998111,1411,1,541
3912,2022-10-13 15:55:26.998111,1412,3,882
3913,2021-04-12 11:59:56.998111,1413,1,842
3914,2023-10-04 12:41:38.998111,1414,1,19
3915,2023-07-04 12:06:58.998111,1415,2,543
3916,2023-03-08 20:40:05.998111,1416,3,691
3917,2024-03-06 03:21:39.998111,1417,4,687
3918,2022-09-24 03:29:07.998111,1418,1,539
3919,2022-05-22 15:48:22.998111,1419,1,804
3920,2022-12-15 01:36:14.998111,1420,1,181
3921,2022-01-04 04:21:41.998111,1421,2,747
3922,2022-06-02 05:43:08.998111,1422,1,845
3923,2023-07-23 21:53:32.998111,1423,1,426
3924,2024-01-02 12:54:11.998111,1424,2,679
3925,2023-12-20 22:37:35.998111,1425,3,641
3926,2021-12-17 10:59:42.998111,1426,4,839
3927,2023-09-14 08:33:50.998111,1427,2,955
3928,2023-07-26 06:42:08.998111,1428,4,748
3929,2021-09-26 23:43:52.998111,1429,1,50
3930,2023-12-21 03:49:17.998111,1430,1,637
3931,2023-12-16 19:01:27.998111,1431,4,851
3932,2023-05-21 16:59:40.998111,1432,4,29
3933,2022-05-30 20:23:22.998111,1433,2,588
3934,2022-08-09 05:10:05.998111,1434,4,679
3935,2021-11-11 04:07:38.998111,1435,1,598
3936,2022-12-14 20:42:46.998111,1436,1,600
3937,2021-07-26 05:44:39.998111,1437,1,49
3938,2021-06-24 09:05:32.998111,1438,2,496
3939,2023-10-24 10:59:56.998111,1439,3,31
3940,2021-05-15 23:37:07.998111,1440,3,30
3941,2024-01-27 15:20:41.998111,1441,4,228
3942,2023-02-18 01:38:10.998111,1442,2,502
3943,2022-07-26 00:56:22.998111,1443,3,927
3944,2022-06-09 14:50:54.998111,1444,4,692
3945,2024-03-02 23:59:15.998111,1445,1,536
3946,2023-08-03 01:35:10.998111,1446,1,916
3947,2021-05-03 02:15:47.998111,1447,2,66
3948,2023-01-08 14:18:12.998111,1448,4,426
3949,2023-02-11 22:11:18.998111,1449,1,142
3950,2022-10-01 04:46:52.998111,1450,4,279
3951,2023-01-24 14:01:41.998111,1451,4,321
3952,2022-02-13 18:48:21.998111,1452,1,379
3953,2023-02-17 17:08:54.998111,1453,2,690
3954,2022-01-29 14:56:59.998111,1454,1,154
3955,2023-02-08 07:41:31.998111,1455,4,164
3956,2021-07-09 07:24:07.998111,1456,4,168
3957,2023-11-21 19:29:24.998111,1457,1,158
3958,2022-09-09 06:14:05.998111,1458,1,346
3959,2023-05-22 12:53:03.998111,1459,3,229
3960,2024-01-25 06:30:53.998111,1460,1,872
3961,2024-02-01 14:09:49.998111,1461,4,680
3962,2023-01-21 07:50:25.998111,1462,4,945
3963,2022-08-13 05:05:56.998111,1463,3,959
3964,2023-05-02 18:26:55.998111,1464,4,721
3965,2021-09-18 09:03:28.998111,1465,4,285
3966,2023-08-20 22:29:18.998111,1466,4,557
3967,2023-10-04 13:49:05.998111,1467,3,490
3968,2023-12-09 19:05:53.998111,1468,2,540
3969,2023-01-23 02:00:45.998111,1469,3,641
3970,2022-07-10 22:08:55.998111,1470,3,578
3971,2021-11-18 01:48:06.998111,1471,2,924
3972,2024-03-06 02:14:41.998111,1472,2,88
3973,2021-06-07 03:19:26.998111,1473,1,346
3974,2024-02-13 15:08:52.998111,1474,3,560
3975,2023-03-22 10:37:44.998111,1475,1,309
3976,2022-02-28 09:14:42.998111,1476,3,90
3977,2021-09-22 08:11:57.998111,1477,4,423
3978,2022-07-03 04:17:38.998111,1478,3,962
3979,2022-01-15 14:10:34.998111,1479,3,960
3980,2022-12-13 09:29:58.998111,1480,3,910
3981,2023-01-08 21:48:35.998111,1481,1,123
3982,2022-10-11 02:49:12.998111,1482,1,369
3983,2023-12-20 06:04:00.998111,1483,3,384
3984,2022-05-25 14:21:04.998111,1484,3,342
3985,2023-10-18 10:17:13.998111,1485,2,143
3986,2022-01-14 22:24:18.998111,1486,2,544
3987,2024-03-01 23:39:59.998111,1487,3,893
3988,2023-10-04 19:27:41.998111,1488,4,618
3989,2022-12-04 00:14:51.998111,1489,1,846
3990,2023-04-27 15:55:55.998111,1490,2,762
3991,2021-12-08 07:25:53.998111,1491,4,408
3992,2021-05-06 03:32:15.998111,1492,3,426
3993,2022-08-23 13:13:12.998111,1493,4,673
3994,2022-04-03 12:14:03.998111,1494,3,592
3995,2022-07-30 04:26:26.998111,1495,3,164
3996,2023-10-22 14:01:52.998111,1496,2,618
3997,2023-07-19 23:32:20.998111,1497,3,269
3998,2023-07-26 08:58:34.998111,1498,2,281
3999,2021-08-24 18:53:01.998111,1499,4,148
4000,2023-08-24 06:54:12.998111,1500,1,88
4001,2022-01-29 17:08:58.998111,1,4,138
4002,2021-09-14 20:08:39.998111,2,1,755
4003,2023-02-21 06:04:15.998111,3,2,735
4004,2023-07-03 08:57:27.998111,4,2,746
4005,2023-04-14 20:40:43.998111,5,2,662
4006,2023-09-04 10:53:58.998111,6,1,159
4007,2021-06-04 14:38:02.998111,7,2,38
4008,2022-09-03 00:50:27.998111,8,2,808
4009,2022-04-10 12:37:47.998111,9,4,306
4010,2021-06-16 03:37:56.998111,10,2,320
4011,2023-05-20 11:32:50.998111,11,1,838
4012,2023-12-31 21:08:21.998111,12,3,28
4013,2023-10-17 05:07:56.998111,13,1,227
4014,2023-07-19 22:34:54.998111,14,2,913
4015,2024-02-29 21:30:02.998111,15,1,487
4016,2021-05-20 10:53:47.998111,16,4,668
4017,2022-03-10 11:40:56.998111,17,1,47
4018,2023-05-21 00:39:57.998111,18,3,560
4019,2023-12-04 03:05:55.998111,19,4,403
4020,2021-11-02 21:28:23.998111,20,1,260
4021,2022-12-01 09:45:03.998111,21,4,555
4022,2023-11-27 13:35:00.998111,22,2,59
4023,2022-02-13 23:35:53.998111,23,4,738
4024,2024-01-18 00:35:17.998111,24,3,615
4025,2022-03-21 00:31:22.998111,25,3,798
4026,2022-02-22 04:05:40.998111,26,2,33
4027,2021-11-25 17:00:02.998111,27,1,814
4028,2023-08-05 16:56:17.998111,28,4,957
4029,2021-07-08 02:32:57.998111,29,3,648
4030,2024-03-24 19:07:19.998111,30,2,821
4031,2023-10-24 06:33:51.998111,31,4,330
4032,2023-10-11 02:18:21.998111,32,4,945
4033,2023-02-15 12:28:48.998111,33,2,32
4034,2022-07-16 05:26:15.998111,34,4,339
4035,2023-03-02 06:38:10.998111,35,4,60
4036,2022-08-10 13:22:36.998111,36,1,711
4037,2022-02-27 05:08:48.998111,37,4,280
4038,2022-01-27 01:24:48.998111,38,2,511
4039,2024-02-01 09:59:26.998111,39,1,629
4040,2023-06-07 23:42:09.998111,40,3,164
4041,2021-05-17 03:21:42.998111,41,4,634
4042,2024-02-03 11:23:08.998111,42,2,790
4043,2021-05-08 10:53:27.998111,43,2,432
4044,2022-01-05 14:38:00.998111,44,2,985
4045,2023-07-11 17:18:32.998111,45,3,229
4046,2023-12-20 20:01:41.998111,46,4,779
4047,2022-12-04 22:18:33.998111,47,2,332
4048,2023-01-01 10:52:25.998111,48,3,884
4049,2023-10-11 14:58:17.998111,49,4,818
4050,2023-12-24 17:23:20.998111,50,2,318
4051,2024-02-13 07:44:05.998111,51,2,256
4052,2023-10-28 02:16:43.998111,52,2,210
4053,2023-05-26 21:41:51.998111,53,3,667
4054,2022-03-16 15:16:16.998111,54,3,832
4055,2023-08-09 09:53:13.998111,55,2,360
4056,2022-08-05 13:29:03.998111,56,2,709
4057,2021-06-18 03:54:00.998111,57,4,679
4058,2023-04-10 22:24:00.998111,58,2,769
4059,2022-01-18 16:30:47.998111,59,2,813
4060,2021-07-12 01:42:52.998111,60,2,574
4061,2021-07-11 03:07:50.998111,61,3,50
4062,2022-10-23 06:01:16.998111,62,3,245
4063,2021-04-23 03:42:57.998111,63,2,371
4064,2024-02-10 00:09:45.998111,64,1,576
4065,2023-01-31 08:33:31.998111,65,1,553
4066,2022-10-09 03:16:45.998111,66,3,983
4067,2022-11-14 08:25:19.998111,67,3,455
4068,2024-01-25 06:48:37.998111,68,2,965
4069,2023-03-19 06:47:45.998111,69,2,165
4070,2023-01-08 15:25:04.998111,70,2,807
4071,2023-11-11 07:16:25.998111,71,4,594
4072,2023-04-27 06:00:31.998111,72,3,600
4073,2023-09-23 21:55:14.998111,73,4,544
4074,2022-11-30 09:03:23.998111,74,1,537
4075,2022-08-06 22:49:22.998111,75,4,949
4076,2022-08-23 20:04:25.998111,76,4,639
4077,2021-10-09 10:59:11.998111,77,4,130
