line_id,order_id,book_id,price
7943,4295,581,1.04
7944,1744,582,1.04
7945,1207,583,1.05
7946,6660,585,1.05
7947,2194,593,1.06
7948,4723,593,1.06
7949,2393,593,1.07
7950,1319,594,1.07
7951,3942,597,1.07
7952,5468,599,1.08
7953,2722,600,1.08
7954,2447,606,1.09
7955,3389,607,1.09
7956,4034,608,1.09
7957,5321,608,1.09
7958,6247,612,1.1
7959,3694,614,1.1
7960,2799,615,1.1
7961,194,615,1.1
7962,634,616,1.11
7963,6518,616,1.11
7964,2538,617,1.11
7965,5028,617,1.11
7966,6073,618,1.11
7967,4239,619,1.11
7968,4081,622,1.12
7969,5089,624,1.12
7970,6391,624,1.12
7971,5055,625,1.12
7972,6133,626,1.12
7973,3061,627,1.13
7974,1,627,1.13
7975,6844,633,1.14
7976,6804,634,1.14
7977,7102,635,1.14
7978,5074,635,1.14
7979,3692,638,1.15
7980,4859,638,1.15
7981,5855,639,1.15
7982,1046,640,1.15
7983,7199,649,1.17
7984,2802,649,1.17
7985,5001,649,1.17
7986,2786,650,1.17
7987,3017,651,1.17
7988,7417,651,1.17
7989,961,652,1.17
7990,2892,653,1.17
7991,4581,653,1.17
7992,5811,653,1.17
7993,7411,654,1.17
7994,431,655,1.18
7995,3076,655,1.18
7996,1007,657,1.18
7997,517,657,1.18
7998,5,659,1.18
7999,2769,660,1.19
8000,5380,663,1.19
8001,6069,664,1.19
8002,1624,666,1.2
8003,4209,667,1.2
8004,5522,669,1.2
8005,6800,670,1.2
8006,4504,673,1.21
8007,6955,674,1.21
8008,461,675,1.21
8009,6155,676,1.21
8010,2859,676,1.21
8011,6845,678,1.22
8012,1359,680,1.22
8013,5333,681,1.22
8014,4944,682,1.22
8015,4977,683,1.23
8016,7338,683,1.23
8017,6796,685,1.23
8018,6262,689,1.24
8019,3274,692,1.24
8020,5731,693,1.24
8021,810,697,1.25
8022,4740,697,1.25
8023,2824,698,1.25
8024,2744,699,1.26
8025,2288,701,1.26
8026,4673,702,1.26
8027,97,706,1.27
8028,244,707,1.27
8029,4057,712,1.28
8030,6003,715,1.28
8031,1886,715,1.29
8032,4143,719,1.29
8033,3555,719,1.29
8034,7138,720,1.29
8035,1086,724,1.3
8036,904,724,1.3
8037,6339,728,1.31
8038,3763,728,1.31
8039,2053,728,1.31
8040,3565,734,1.32
8041,5507,735,1.32
8042,5692,741,1.33
8043,863,741,1.33
8044,4009,741,1.33
8045,5785,743,1.33
8046,7457,743,1.33
8047,3275,743,1.33
8048,6136,745,1.34
8049,3307,746,1.34
8050,15,747,1.34
8051,1569,749,1.35
8052,500,751,1.35
8053,6524,751,1.35
8054,2843,751,1.35
8055,5738,752,1.35
8056,2831,753,1.35
8057,1607,759,1.36
8058,146,761,1.37
8059,4537,764,1.37
8060,6083,765,1.37
8061,2287,769,1.38
8062,7029,771,1.38
8063,5166,771,1.39
8064,3094,772,1.39
8065,1350,775,1.39
8066,3290,775,1.39
8067,5872,777,1.4
8068,4467,779,1.4
8069,4442,779,1.4
8070,6480,779,1.4
8071,1156,781,1.4
8072,5158,782,1.41
8073,7400,782,1.41
8074,6740,786,1.41
8075,648,789,1.42
8076,3765,789,1.42
8077,5174,789,1.42
8078,950,790,1.42
8079,7146,790,1.42
8080,2897,793,1.42
8081,2902,793,1.42
8082,6065,794,1.43
8083,2763,795,1.43
8084,963,796,1.43
8085,6268,796,1.43
8086,4280,802,1.44
8087,5947,803,1.44
8088,6498,803,1.44
8089,51,807,1.45
8090,4262,809,1.45
8091,2412,810,1.45
8092,4297,814,1.46
8093,4912,817,1.47
8094,732,818,1.47
8095,4695,821,1.48
8096,7195,821,1.48
8097,4339,824,1.48
8098,2350,824,1.48
8099,4507,826,1.48
8100,6956,827,1.49
8101,2789,827,1.49
8102,1050,829,1.49
8103,6849,830,1.49
8104,2681,838,1.5
8105,237,839,1.51
8106,5198,841,1.51
8107,5534,842,1.51
8108,348,843,1.51
8109,3023,843,1.51
8110,263,847,1.52
8111,2196,847,1.52
8112,549,847,1.52
8113,3083,849,1.53
8114,4953,851,1.53
8115,4607,854,1.53
8116,6459,856,1.54
8117,1428,859,1.54
8118,4281,859,1.54
8119,3639,862,1.55
8120,3571,862,1.55
8121,3654,862,1.55
8122,1343,862,1.55
8123,3902,864,1.55
8124,238,866,1.55
8125,421,867,1.56
8126,679,867,1.56
8127,3577,867,1.56
8128,1154,869,1.56
8129,5019,873,1.57
8130,220,877,1.58
8131,5555,878,1.58
8132,4397,880,1.58
8133,5275,883,1.59
8134,6663,886,1.59
8135,3182,887,1.59
8136,2492,889,1.6
8137,5581,889,1.6
8138,3809,891,1.6
8139,3882,892,1.6
8140,1315,892,1.6
8141,6311,895,1.61
8142,5319,895,1.61
8143,2472,896,1.61
8144,4232,900,1.62
8145,2915,904,1.62
8146,289,905,1.63
8147,71,906,1.63
8148,4070,910,1.63
8149,7427,910,1.64
8150,527,913,1.64
8151,907,918,1.65
8152,6510,920,1.65
8153,6831,921,1.65
8154,4894,921,1.65
8155,1411,921,1.66
8156,6949,922,1.66
8157,4600,922,1.66
8158,3843,923,1.66
8159,3970,927,1.66
8160,2703,929,1.67
8161,591,929,1.67
8162,7521,933,1.68
8163,5956,933,1.68
8164,3963,933,1.68
8165,5623,933,1.68
8166,1765,933,1.68
8167,5966,934,1.68
8168,3717,935,1.68
8169,775,936,1.68
8170,3105,938,1.69
8171,1173,938,1.69
8172,3990,941,1.69
8173,3035,942,1.69
8174,1895,942,1.69
8175,2833,943,1.69
8176,2058,945,1.7
8177,514,946,1.7
8178,4632,947,1.7
8179,3258,949,1.71
8180,6436,954,1.71
8181,5907,956,1.72
8182,1623,956,1.72
8183,4021,957,1.72
8184,2874,957,1.72
8185,3218,959,1.72
8186,5757,959,1.72
8187,5285,961,1.73
8188,1863,965,1.73
8189,3730,968,1.74
8190,1342,971,1.74
8191,993,972,1.75
8192,44,977,1.75
8193,5962,977,1.75
8194,1117,979,1.76
8195,4539,980,1.76
8196,5148,981,1.76
8197,4676,982,1.76
8198,6185,982,1.76
8199,5556,983,1.77
8200,4404,986,1.77
8201,3006,989,1.78
8202,6797,990,1.78
8203,2372,991,1.78
8204,2163,992,1.78
8205,7534,992,1.78
8206,234,997,1.79
8207,2421,998,1.79
8208,5035,1000,1.8
8209,3657,1000,1.8
8210,6152,1001,1.8
8211,5684,1001,1.8
8212,5879,1003,1.8
8213,1861,1006,1.81
8214,98,1007,1.81
8215,1655,1009,1.81
8216,3671,1010,1.81
8217,1080,1010,1.81
8218,7000,1011,1.82
8219,6380,1013,1.82
8220,1758,1016,1.83
8221,1320,1017,1.83
8222,417,1017,1.83
8223,227,1017,1.83
8224,2595,1018,1.83
8225,5420,1018,1.83
8226,4620,1023,1.84
8227,6421,1025,1.84
8228,5011,1027,1.84
8229,616,1029,1.85
8230,579,1034,1.86
8231,6672,1034,1.86
8232,2,1034,1.86
8233,3284,1037,1.86
8234,1831,1038,1.87
8235,5140,1039,1.87
8236,3332,1039,1.87
8237,1171,1039,1.87
8238,7372,1041,1.87
8239,297,1043,1.87
8240,4960,1047,1.88
8241,4364,1047,1.88
8242,5053,1049,1.88
8243,1060,1051,1.89
8244,1317,1052,1.89
8245,3647,1052,1.89
8246,1538,1054,1.89
8247,4948,1059,1.9
8248,3464,1060,1.91
8249,593,1061,1.91
8250,760,1070,1.92
8251,4957,1070,1.92
8252,6175,1073,1.93
8253,5992,1074,1.93
8254,3853,1075,1.93
8255,1615,1075,1.93
8256,347,1075,1.93
8257,5631,1076,1.93
8258,3518,1079,1.94
8259,4102,1080,1.94
8260,5937,1081,1.94
8261,6004,1082,1.94
8262,6489,1083,1.95
8263,2035,1084,1.95
8264,7045,1087,1.95
8265,6114,1087,1.95
8266,2278,1089,1.96
8267,3724,1089,1.96
8268,5892,1091,1.96
8269,4164,1092,1.96
8270,5905,1094,1.97
8271,1331,1096,1.97
8272,1994,1097,1.97
8273,2865,1098,1.97
8274,6336,1100,1.98
8275,6209,1103,1.98
8276,6107,1103,1.98
8277,4186,1105,1.99
8278,781,1111,2.0
8279,7113,1111,2.0
8280,621,1117,2.01
8281,7258,1117,2.01
8282,3431,1118,2.01
8283,4880,1118,2.01
8284,3972,1119,2.01
8285,658,1120,2.01
8286,6987,1120,2.01
8287,3761,1120,2.01
8288,2756,1121,2.01
8289,4293,1121,2.01
8290,5220,1121,2.02
8291,3597,1124,2.02
8292,1953,1124,2.02
8293,4832,1124,2.02
8294,2462,1128,2.03
8295,6608,1130,2.03
8296,2162,1135,2.04
8297,1310,1136,2.04
8298,666,1137,2.04
8299,4511,1137,2.04
8300,4917,1139,2.05
8301,5187,1139,2.05
8302,3102,1140,2.05
8303,842,1145,2.06
8304,5553,1146,2.06
8305,3552,1149,2.06
8306,2269,1152,2.07
8307,3249,1152,2.07
8308,4092,1157,2.08
8309,991,1157,2.08
8310,3385,1157,2.08
8311,3978,1160,2.08
8312,1929,1163,2.09
8313,3133,1163,2.09
8314,3574,1166,2.09
8315,5309,1166,2.09
8316,4865,1167,2.1
8317,539,1168,2.1
8318,1243,1171,2.1
8319,5750,1172,2.11
8320,5434,1173,2.11
8321,7040,1177,2.11
8322,1648,1178,2.12
8323,171,1179,2.12
8324,1039,1180,2.12
8325,66,1181,2.12
8326,918,1182,2.12
8327,30,1186,2.13
8328,6346,1188,2.13
8329,1642,1189,2.14
8330,6292,1193,2.14
8331,5664,1194,2.15
8332,2457,1195,2.15
8333,4654,1196,2.15
8334,6515,1196,2.15
8335,6691,1197,2.15
8336,6972,1197,2.15
8337,6615,1199,2.15
8338,7275,1200,2.16
8339,7171,1201,2.16
8340,656,1202,2.16
8341,1063,1203,2.16
8342,3093,1203,2.16
8343,4527,1205,2.16
8344,770,1205,2.17
8345,7188,1206,2.17
8346,3278,1207,2.17
8347,2826,1210,2.17
8348,3782,1211,2.18
8349,2328,1212,2.18
8350,2011,1212,2.18
8351,894,1213,2.18
8352,4379,1215,2.18
8353,5269,1216,2.19
8354,345,1217,2.19
8355,6483,1218,2.19
8356,6532,1218,2.19
8357,5668,1220,2.19
8358,2961,1220,2.19
8359,4227,1221,2.19
8360,5835,1224,2.2
8361,3578,1224,2.2
8362,995,1224,2.2
8363,3184,1226,2.2
8364,3212,1227,2.21
8365,881,1228,2.21
8366,4997,1228,2.21
8367,837,1229,2.21
8368,5376,1230,2.21
8369,3458,1230,2.21
8370,5336,1230,2.21
8371,1541,1235,2.22
8372,3934,1238,2.22
8373,3974,1238,2.22
8374,2848,1238,2.22
8375,3465,1242,2.23
8376,5822,1243,2.23
8377,2856,1244,2.24
8378,989,1245,2.24
8379,5121,1245,2.24
8380,372,1250,2.25
8381,4956,1253,2.25
8382,6653,1254,2.25
8383,6460,1254,2.25
8384,6497,1254,2.25
8385,2852,1255,2.26
8386,5932,1256,2.26
8387,4661,1258,2.26
8388,64,1258,2.26
8389,5063,1259,2.26
8390,2244,1261,2.27
8391,1016,1261,2.27
8392,87,1267,2.28
8393,5034,1269,2.28
8394,3615,1269,2.28
8395,3462,1270,2.28
8396,5396,1271,2.28
8397,6188,1272,2.29
8398,1290,1275,2.29
8399,2940,1278,2.3
8400,3169,1278,2.3
8401,6321,1279,2.3
8402,6257,1281,2.3
8403,4261,1283,2.31
8404,1543,1285,2.31
8405,1421,1285,2.31
8406,4427,1289,2.32
8407,5115,1290,2.32
8408,2324,1291,2.32
8409,162,1293,2.32
8410,5774,1294,2.32
8411,1556,1294,2.32
8412,1045,1295,2.33
8413,1219,1303,2.34
8414,7533,1308,2.35
8415,7206,1308,2.35
8416,7254,1309,2.35
8417,756,1310,2.35
8418,4020,1311,2.35
8419,4572,1311,2.36
8420,720,1314,2.36
8421,5123,1315,2.36
8422,1115,1315,2.36
8423,2916,1316,2.37
8424,5682,1317,2.37
8425,389,1321,2.37
8426,934,1325,2.38
8427,1847,1327,2.38
8428,1791,1327,2.38
8429,255,1327,2.38
8430,6601,1328,2.39
8431,5763,1331,2.39
8432,7230,1339,2.41
8433,4807,1339,2.41
8434,3039,1340,2.41
8435,133,1343,2.41
8436,1504,1344,2.41
8437,5967,1344,2.42
8438,7458,1346,2.42
8439,7528,1347,2.42
8440,3815,1351,2.43
8441,3314,1352,2.43
8442,6898,1354,2.43
8443,6093,1356,2.44
8444,1923,1357,2.44
8445,6485,1363,2.45
8446,1960,1365,2.45
8447,2543,1365,2.45
8448,6146,1366,2.46
8449,1576,1368,2.46
8450,2151,1369,2.46
8451,2596,1369,2.46
8452,6192,1371,2.46
8453,2199,1372,2.47
8454,6303,1372,2.47
8455,3224,1373,2.47
8456,2289,1375,2.47
8457,1664,1378,2.48
8458,6765,1378,2.48
8459,5997,1378,2.48
8460,4477,1380,2.48
8461,5813,1386,2.49
8462,4789,1389,2.5
8463,425,1393,2.5
8464,5372,1394,2.5
8465,1271,1394,2.51
8466,6457,1396,2.51
8467,1681,1397,2.51
8468,5268,1397,2.51
8469,5421,1398,2.51
8470,1339,1401,2.52
8471,337,1403,2.52
8472,1669,1404,2.52
8473,5170,1407,2.53
8474,5085,1408,2.53
8475,5934,1409,2.53
8476,1266,1410,2.53
8477,2560,1411,2.54
8478,4489,1413,2.54
8479,6434,1414,2.54
8480,6513,1416,2.54
8481,6117,1417,2.55
8482,4764,1419,2.55
8483,6536,1420,2.55
8484,1981,1420,2.55
8485,6059,1422,2.55
8486,5511,1424,2.56
8487,7538,1425,2.56
8488,4437,1427,2.56
8489,7187,1427,2.57
8490,5077,1428,2.57
8491,1159,1428,2.57
8492,3096,1429,2.57
8493,6980,1432,2.57
8494,5191,1432,2.57
8495,6084,1432,2.57
8496,5838,1433,2.57
8497,2579,1434,2.58
8498,6491,1435,2.58
8499,4043,1437,2.58
8500,7067,1437,2.58
8501,4959,1439,2.59
8502,2701,1440,2.59
8503,6829,1440,2.59
8504,4160,1441,2.59
8505,7200,1443,2.59
8506,4870,1446,2.6
8507,3784,1448,2.6
8508,5639,1450,2.61
8509,3479,1454,2.61
8510,3308,1455,2.61
8511,5414,1455,2.62
8512,7242,1457,2.62
8513,4931,1457,2.62
8514,463,1457,2.62
8515,908,1458,2.62
8516,3053,1458,2.62
8517,1347,1458,2.62
8518,470,1459,2.62
8519,7547,1460,2.62
8520,936,1466,2.64
8521,2092,1467,2.64
8522,4714,1471,2.64
8523,6581,1472,2.64
8524,4748,1475,2.65
8525,5418,1476,2.65
8526,6709,1478,2.66
8527,6223,1478,2.66
8528,442,1480,2.66
8529,6127,1482,2.66
8530,2715,1484,2.67
8531,3938,1484,2.67
8532,830,1485,2.67
8533,4436,1492,2.68
8534,7004,1495,2.69
8535,7182,1495,2.69
8536,5926,1497,2.69
8537,1992,1497,2.69
8538,7407,1498,2.69
8539,6750,1501,2.7
8540,4831,1501,2.7
8541,5509,1502,2.7
8542,7106,1504,2.7
8543,497,1505,2.71
8544,4242,1506,2.71
8545,2923,1507,2.71
8546,2785,1508,2.71
8547,3940,1509,2.71
8548,4054,1510,2.71
8549,5157,1511,2.72
8550,5037,1515,2.72
8551,1989,1516,2.72
8552,121,1521,2.73
8553,6642,1525,2.74
8554,2550,1527,2.74
8555,3533,1527,2.74
8556,2578,1528,2.75
8557,7079,1531,2.75
8558,5827,1532,2.75
8559,2965,1535,2.76
8560,5578,1536,2.76
8561,6596,1537,2.76
8562,4274,1538,2.76
8563,6635,1538,2.76
8564,5799,1538,2.76
8565,6693,1538,2.76
8566,4220,1539,2.77
8567,1228,1540,2.77
8568,2463,1542,2.77
8569,2669,1542,2.77
8570,1430,1543,2.77
8571,4877,1546,2.78
8572,2765,1548,2.78
8573,3896,1551,2.79
8574,935,1555,2.79
8575,4480,1555,2.79
8576,3951,1556,2.8
8577,3051,1556,2.8
8578,2547,1557,2.8
8579,2294,1557,2.8
8580,5171,1558,2.8
8581,4522,1559,2.8
8582,1309,1561,2.8
8583,4611,1563,2.81
8584,6438,1565,2.81
8585,4643,1566,2.81
8586,4744,1567,2.82
8587,2540,1568,2.82
8588,776,1570,2.82
8589,6365,1577,2.83
8590,1078,1577,2.83
8591,3722,1580,2.84
8592,2253,1581,2.84
8593,903,1582,2.84
8594,3360,1583,2.84
8595,6349,1585,2.85
8596,6465,1590,2.86
8597,6492,1592,2.86
8598,2003,1592,2.86
8599,6203,1592,2.86
8600,18,1596,2.87
8601,282,1596,2.87
8602,3931,1598,2.87
8603,1141,1598,2.87
8604,542,1599,2.87
8605,2696,1601,2.88
8606,1119,1605,2.88
8607,5662,1606,2.89
8608,3363,1607,2.89
8609,3945,1610,2.89
8610,669,1610,2.89
8611,4469,1611,2.89
8612,211,1611,2.9
8613,5049,1611,2.9
8614,4678,1612,2.9
8615,2782,1615,2.9
8616,2582,1615,2.9
8617,6312,1618,2.91
8618,1588,1622,2.91
8619,1691,1624,2.92
8620,4949,1628,2.93
8621,3135,1631,2.93
8622,4562,1631,2.93
8623,485,1632,2.93
8624,3798,1632,2.93
8625,686,1633,2.93
8626,4705,1634,2.94
8627,2747,1635,2.94
8628,90,1638,2.94
8629,5459,1638,2.94
8630,7021,1639,2.95
8631,1839,1642,2.95
8632,4256,1642,2.95
8633,1105,1645,2.96
8634,7375,1646,2.96
8635,2657,1651,2.97
8636,5925,1653,2.97
8637,6981,1653,2.97
8638,7155,1655,2.97
8639,832,1656,2.98
8640,1205,1657,2.98
8641,6925,1660,2.98
8642,6911,1660,2.98
8643,3946,1661,2.98
8644,3613,1661,2.99
8645,5002,1662,2.99
8646,62,1664,2.99
8647,6527,1667,3.0
8648,4279,1676,3.01
8649,5744,1677,3.01
8650,4781,1678,3.02
8651,3449,1679,3.02
8652,3700,1681,3.02
8653,5384,1681,3.02
8654,3123,1683,3.02
8655,5176,1687,3.03
8656,196,1688,3.03
8657,3913,1692,3.04
8658,7193,1693,3.04
8659,5299,1693,3.04
8660,7459,1696,3.05
8661,2503,1700,3.06
8662,647,1700,3.06
8663,2349,1701,3.06
8664,3701,1706,3.07
8665,2647,1706,3.07
8666,3306,1707,3.07
8667,6670,1707,3.07
8668,4552,1708,3.07
8669,3231,1708,3.07
8670,3704,1709,3.07
8671,4177,1709,3.07
8672,2141,1710,3.07
8673,7123,1710,3.07
8674,5863,1711,3.07
8675,5658,1712,3.08
8676,966,1714,3.08
8677,5648,1714,3.08
8678,3336,1714,3.08
8679,6922,1714,3.08
8680,5446,1717,3.09
8681,783,1719,3.09
8682,7037,1719,3.09
8683,924,1719,3.09
8684,1406,1720,3.09
8685,5650,1723,3.1
8686,257,1724,3.1
8687,4269,1729,3.11
8688,1838,1730,3.11
8689,251,1730,3.11
8690,2299,1730,3.11
8691,5508,1730,3.11
8692,2493,1735,3.12
8693,5936,1737,3.12
8694,5391,1744,3.13
8695,321,1745,3.14
8696,4263,1748,3.14
8697,492,1749,3.14
8698,7290,1750,3.15
8699,3806,1750,3.15
8700,4628,1751,3.15
8701,6564,1751,3.15
8702,6140,1751,3.15
8703,1089,1752,3.15
8704,6743,1752,3.15
8705,601,1755,3.15
8706,2185,1756,3.16
8707,1833,1756,3.16
8708,2322,1757,3.16
8709,5237,1760,3.16
8710,2297,1761,3.16
8711,874,1761,3.17
8712,4616,1762,3.17
8713,6822,1762,3.17
8714,6182,1764,3.17
8715,6144,1764,3.17
8716,4045,1765,3.17
8717,5441,1770,3.18
8718,200,1770,3.18
8719,5815,1772,3.18
8720,1917,1773,3.19
8721,5281,1773,3.19
8722,6614,1776,3.19
8723,7060,1777,3.19
8724,5205,1779,3.2
8725,1445,1780,3.2
8726,4169,1781,3.2
8727,3583,1781,3.2
8728,6178,1783,3.2
8729,5733,1783,3.2
8730,6547,1784,3.21
8731,6947,1786,3.21
8732,6130,1788,3.21
8733,6978,1790,3.22
8734,6179,1798,3.23
8735,905,1798,3.23
8736,5147,1798,3.23
8737,3539,1802,3.24
8738,1357,1802,3.24
8739,4315,1804,3.24
8740,5600,1804,3.24
8741,4291,1807,3.25
8742,2800,1808,3.25
8743,214,1808,3.25
8744,4533,1808,3.25
8745,6060,1812,3.26
8746,5227,1814,3.26
8747,2577,1816,3.26
8748,6011,1816,3.26
8749,6965,1816,3.26
8750,4943,1817,3.27
8751,2770,1817,3.27
8752,1910,1818,3.27
8753,7005,1820,3.27
8754,384,1821,3.27
8755,1446,1822,3.27
8756,7347,1824,3.28
8757,1726,1828,3.29
8758,2495,1829,3.29
8759,4990,1834,3.3
8760,490,1837,3.3
8761,1676,1837,3.3
8762,6431,1838,3.3
8763,49,1838,3.3
8764,3367,1839,3.3
8765,6862,1841,3.31
8766,3267,1841,3.31
8767,6104,1849,3.32
8768,3285,1850,3.32
8769,4842,1851,3.33
8770,4334,1853,3.33
8771,434,1856,3.34
8772,447,1858,3.34
8773,5695,1858,3.34
8774,2409,1859,3.34
8775,5106,1860,3.34
8776,7522,1861,3.34
8777,5126,1861,3.34
8778,3317,1862,3.35
8779,4544,1864,3.35
8780,1323,1864,3.35
8781,3223,1866,3.35
8782,7165,1867,3.36
8783,6923,1870,3.36
8784,4090,1872,3.36
8785,4006,1873,3.37
8786,3915,1873,3.37
8787,1260,1874,3.37
8788,1904,1874,3.37
8789,638,1874,3.37
8790,188,1876,3.37
8791,5871,1877,3.37
8792,3846,1877,3.37
8793,1900,1879,3.38
8794,1782,1879,3.38
8795,1247,1879,3.38
8796,6522,1879,3.38
8797,876,1880,3.38
8798,1553,1885,3.39
8799,1864,1886,3.39
8800,1077,1887,3.39
8801,5487,1888,3.39
8802,2264,1888,3.39
8803,3566,1889,3.39
8804,5931,1891,3.4
8805,1945,1892,3.4
8806,292,1894,3.4
8807,5860,1895,3.41
8808,2281,1896,3.41
8809,6170,1898,3.41
8810,323,1898,3.41
8811,6075,1900,3.41
8812,2994,1901,3.42
8813,1494,1903,3.42
8814,1548,1904,3.42
8815,1424,1905,3.42
8816,2417,1906,3.42
8817,246,1906,3.42
8818,6938,1906,3.43
8819,2342,1906,3.43
8820,5094,1907,3.43
8821,7053,1908,3.43
8822,2849,1909,3.43
8823,1377,1909,3.43
8824,2211,1909,3.43
8825,5526,1912,3.44
8826,3649,1915,3.44
8827,2126,1917,3.44
8828,6727,1924,3.46
8829,2006,1924,3.46
8830,7433,1924,3.46
8831,5685,1926,3.46
8832,3502,1929,3.47
8833,111,1930,3.47
8834,5717,1931,3.47
8835,3402,1932,3.47
8836,920,1934,3.48
8837,2094,1937,3.48
8838,6773,1939,3.48
8839,359,1940,3.49
8840,740,1940,3.49
8841,2594,1940,3.49
8842,7345,1942,3.49
8843,6308,1943,3.49
8844,2008,1947,3.5
8845,2333,1947,3.5
8846,3975,1948,3.5
8847,1696,1950,3.5
8848,3484,1952,3.51
8849,6799,1954,3.51
8850,3441,1956,3.52
8851,2677,1957,3.52
8852,2870,1965,3.53
8853,3357,1967,3.53
8854,5162,1968,3.54
8855,3501,1968,3.54
8856,2674,1971,3.54
8857,6668,1971,3.54
8858,1771,1972,3.54
8859,364,1972,3.54
8860,4303,1977,3.55
8861,5096,1981,3.56
8862,5265,1981,3.56
8863,5545,1982,3.56
8864,1404,1991,3.58
8865,7344,1992,3.58
8866,6394,1992,3.58
8867,4593,1994,3.58
8868,7329,1994,3.58
8869,2352,1996,3.59
8870,335,1996,3.59
8871,987,1997,3.59
8872,5245,1999,3.59
8873,772,2000,3.59
8874,5407,2006,3.61
8875,1418,2008,3.61
8876,4965,2009,3.61
8877,847,2009,3.61
8878,2974,2011,3.61
8879,5548,2011,3.61
8880,459,2012,3.62
8881,3457,2012,3.62
8882,7183,2015,3.62
8883,427,2020,3.63
8884,260,2021,3.63
8885,2435,2022,3.63
8886,5501,2026,3.64
8887,528,2030,3.65
8888,3298,2031,3.65
8889,1375,2032,3.65
8890,5323,2034,3.65
8891,1995,2035,3.66
8892,7319,2039,3.66
8893,3999,2044,3.67
8894,5199,2044,3.67
8895,2810,2044,3.67
8896,7369,2045,3.67
8897,1229,2045,3.68
8898,611,2047,3.68
8899,6684,2057,3.7
8900,6520,2058,3.7
8901,5651,2058,3.7
8902,2605,2059,3.7
8903,6566,2059,3.7
8904,4725,2060,3.7
8905,4187,2062,3.71
8906,6159,2066,3.71
8907,3875,2067,3.72
8908,4856,2068,3.72
8909,946,2071,3.72
8910,6258,2071,3.72
8911,4578,2073,3.73
8912,1652,2077,3.73
8913,1256,2077,3.73
8914,5484,2078,3.73
8915,6589,2083,3.74
8916,5977,2086,3.75
8917,4400,2089,3.75
8918,1840,2090,3.76
8919,1909,2092,3.76
8920,2042,2095,3.76
8921,3986,2096,3.77
8922,603,2097,3.77
8923,3202,2098,3.77
8924,1054,2100,3.77
8925,3514,2100,3.77
8926,6451,2101,3.78
8927,355,2101,3.78
8928,2752,2106,3.79
8929,4110,2109,3.79
8930,2441,2113,3.8
8931,3576,2113,3.8
8932,7023,2113,3.8
8933,6085,2116,3.8
8934,1651,2117,3.8
8935,158,2117,3.81
8936,511,2121,3.81
8937,2866,2124,3.82
8938,2815,2125,3.82
8939,4289,2127,3.82
8940,491,2127,3.82
8941,1363,2129,3.83
8942,1557,2130,3.83
8943,341,2130,3.83
8944,231,2131,3.83
8945,5482,2132,3.83
8946,5882,2132,3.83
8947,1835,2134,3.83
8948,3156,2138,3.84
8949,3327,2139,3.84
8950,2471,2140,3.85
8951,4573,2141,3.85
8952,1248,2144,3.85
8953,652,2144,3.85
8954,5766,2144,3.85
8955,4718,2144,3.85
8956,7492,2151,3.87
8957,5188,2154,3.87
8958,5194,2154,3.87
8959,7453,2155,3.87
8960,3460,2155,3.87
8961,1539,2157,3.88
8962,6591,2158,3.88
8963,3175,2160,3.88
8964,3832,2163,3.89
8965,5462,2163,3.89
8966,401,2168,3.9
8967,209,2169,3.9
8968,947,2171,3.9
8969,3983,2178,3.91
8970,512,2179,3.92
8971,6739,2180,3.92
8972,3667,2184,3.92
8973,4772,2185,3.93
8974,6930,2192,3.94
8975,4337,2195,3.95
8976,7130,2196,3.95
8977,2122,2197,3.95
8978,6769,2197,3.95
8979,2641,2199,3.95
8980,1145,2203,3.96
8981,7135,2205,3.96
8982,4795,2206,3.96
8983,3461,2207,3.97
8984,3124,2208,3.97
8985,4181,2208,3.97
8986,1047,2211,3.97
8987,2023,2213,3.98
8988,1825,2215,3.98
8989,5994,2217,3.98
8990,1767,2217,3.98
8991,7169,2218,3.99
8992,5752,2219,3.99
8993,2794,2219,3.99
8994,2429,2220,3.99
8995,4626,2220,3.99
8996,3595,2223,4.0
8997,2600,2223,4.0
8998,7468,2224,4.0
8999,5524,2224,4.0
9000,1125,2225,4.0
9001,4318,2225,4.0
9002,1010,2226,4.0
9003,1688,2229,4.01
9004,585,2231,4.01
9005,1435,2232,4.01
9006,1064,2233,4.01
9007,2781,2235,4.02
9008,5442,2240,4.03
9009,778,2243,4.03
9010,7423,2246,4.04
9011,6643,2246,4.04
9012,6814,2251,4.05
9013,3612,2252,4.05
9014,7500,2253,4.05
9015,3750,2254,4.05
9016,5413,2257,4.06
9017,7425,2257,4.06
9018,2759,2258,4.06
9019,2944,2259,4.06
9020,6597,2259,4.06
9021,6278,2260,4.06
9022,5190,2264,4.07
9023,566,2265,4.07
9024,1348,2267,4.08
9025,2303,2269,4.08
9026,5483,2270,4.08
9027,6867,2272,4.08
9028,7278,2272,4.08
9029,3769,2276,4.09
9030,7100,2277,4.09
9031,4799,2278,4.09
9032,7493,2280,4.1
9033,1725,2284,4.1
9034,664,2284,4.1
9035,5399,2287,4.11
9036,6630,2287,4.11
9037,2481,2288,4.11
9038,4946,2288,4.11
9039,6716,2291,4.12
9040,3150,2291,4.12
9041,1670,2292,4.12
9042,4013,2292,4.12
9043,5680,2293,4.12
9044,3762,2294,4.12
9045,843,2295,4.12
9046,6702,2298,4.13
9047,4077,2298,4.13
9048,5282,2300,4.13
9049,6280,2300,4.13
9050,2922,2300,4.13
